index_label,content,likedCount,name,nickname,time,userId
3242,看到很多评论都是说这歌是日推来的，我也是，真的觉得很奇妙，因为有人会，和你一样日推里有同样的歌，很有可能现在有人也在听着这歌，刷着评论[憨笑]，一切都是恰到好处,666,Good Morning and Good Night,hazy珩,2017-08-17 22:23:53.519,405545354
3243,看到里面很多高三党，现在都解放了真好啊，不过我是不会告诉你们大学也是个坑滴~[大哭][大哭],47729,Bamboo,弋矶山北研,2015-06-10 16:06:03.051,34374354
3244,两个人在一起久了，性格会逐渐互补，爱得多的那个脾气会变得越来越好，越来越迁就，被爱的那个性格则变得越来越霸道，仍然能走在一起，是因为其中一方在努力迎合化解矛盾。总有一个人会改变自己放下底线来迎合纵容你。爱你的人会什么都介意，最后又什么都能原谅，这不是天生好脾气，只想不想失去你。,35705,Bamboo,微笑的鱼a,2015-07-15 21:10:48.872,55513824
3245,如果没有放弃，现在我也能用钢琴弹奏。如果高一没有没有放弃，我也能上一所好大学。如果没有放弃，高二那年我会和她在一起。但是我不后悔，因为后来的我学会了吉他，后来的我上了一所还凑合但是我喜欢的大学，后来的我遇到了一个新的她。我不后悔，我的人生一直都很可爱。,24785,Bamboo,terrynzy,2016-05-02 20:06:08.671,98967402
3246,稚儿擎瓜柳棚下，细犬逐蝶窄巷中，人间繁华多笑语，惟我空余两鬓风。,22458,Bamboo,T_I-M_E,2016-10-29 08:32:10.924,99497076
3247,高考即将结束。 我已然成为一名高三党。 戏外人变成戏中人,16851,Bamboo,populart,2015-06-08 14:51:46.149,59805834
3248,纯音乐听多了，就发现自己越来越不会与人交流,9761,Bamboo,百岁老人是愤青,2016-08-26 12:59:40.398,92395637
3249,儿子无意间点开的。心一下子被触动了。,8727,Bamboo,子非鱼C,2015-02-08 11:00:20.857,45192494
3250,这首曲子伴随了我整个大四，当时边考研边暗恋远在美国连名字都不知道的他，幻想着以后到了北京能跟他在一起，后来我考上了研究生，也跟他见了面，相识相知相恋，说起来顺理成章，却对于我们来说宛如要改变历史一般的艰难。最后我放弃了，输在了我太过喜欢他，也输在了他根本不爱我。,8660,Bamboo,做一只善良的lion,2016-08-10 11:56:07.655,115117465
3251,趁年轻多收集 老了就能好好回味了 [亲亲],7596,Bamboo,慾YesT,2015-05-26 15:32:07.550,62130202
3252,尽管我知道你不是原创还是毅然而然的点赞你发扬光大的精神,7098,Bamboo,治愈兔,2016-12-15 00:07:17.215,251000367
3253,这还是刚用网易云的时候听的纯音 三个多月了发现了五十多好听哭的纯音[憨笑],5909,Bamboo,金鱼狗,2015-02-09 16:19:31.151,40505998
3254,小学时放暑假出去玩，妈妈说：“小孩子自己出去多危险，在家呆着！”初中时妈妈说：“还有那么多作业，玩什么玩？”高中时妈妈说：“马上高考了，你还敢出去玩！终于，我们上了大学，妈妈说：“怎么不出去玩呢？”我说：“找谁玩呢……”其实，我们错过的不是时间，是感觉。,4895,Bamboo,爱吃素的汉尼拔,2017-01-10 12:13:38.120,80233087
3255,什么“不可居无竹”，我看是“不可食无笋”吧～[吐舌] 这首写竹子的，倒真的是曲子伊始就抓住我了～喜欢～,4033,Bamboo,如余饮水,2015-01-19 03:35:20.837,40821903
3256,汤姆，你是猫，为什么一直败在老鼠手下？”主人恨铁不成钢地训斥。汤姆舔着伤口，并不理会，模糊间想起自己当真起来却将杰瑞误杀的旧事。神秘的穿越让他回到了过去，再见到陪他追逐打闹了一辈子的老朋友时，汤姆只有一个想法主意：这一次，永远都让你赢。,2701,Bamboo,情之起丶一往生丶而缘聚,2017-02-01 04:23:16.791,119359664
3257,很纯净的音乐，唯美的意境[爱心]爱不释手,2619,Bamboo,ALIN-W,2015-02-20 20:09:09.840,20400215
3258,这首歌会被人发现的[憨笑]当初的人呐 你们如今在哪。（等待999+）,215019,逝年,祎斯科,2015-10-29 15:43:01.544,84116380
3259,当所有人喜欢《董小姐》的时候，你听董小姐，当所以人热捧《南山南》的时候，你循环南山南，我说这些美丽你遇见的太晚了，你说我不懂流行，我笑你不懂民谣。仅此而已。,117451,逝年,shytingye,2016-02-25 11:06:01.155,99116498
3260,每次发现一首好歌，看见评论就这么点，感觉自己像捡到了宝贝一样[憨笑],79168,逝年,嵩子是条没有梦想的咸鱼,2015-12-09 08:06:24.024,96533124
3261,原来喜欢一个人，第一感觉是自卑,59276,逝年,Yoke丶HJ,2016-04-21 12:12:34.958,120146716
3262,刚送完了上午的快递，在路边摊吃了碗凉皮，听到这首歌，莫名的心酸，突然好想回家。上了20多年的学，也给不了她想要的，6年的感情抵不过一句“这房子我买不起”。宝宝心里苦，但宝宝还能坚持。[流泪],56415,逝年,疯张八,2016-03-28 11:44:10.129,86103637
3263,用这首歌做了同学聚会邀请函背景音乐，他们有人哭了，付出好几天的努力，值了！,47035,逝年,要不要决一死战,2016-01-28 01:00:08.636,40342319
3264,之前给小虎私信，聊了聊，我开玩笑和他说我要去参加好声音唱这首歌让他火，虎哥淡淡的回了一句“其实这都无所谓，你们觉得好听就行”。哈哈，就凭这份淡然，肯定会火的,36885,逝年,shytingye,2016-04-02 21:18:08.558,99116498
3265,好久没有发现这样不温不火的好歌，不经想起当初南山南没火的时候也是这样发现的。,29103,逝年,找丿心人,2016-01-20 15:42:08.735,94689428
3266,高三，在晚上十点的校园里，在人潮拥挤的食堂，一遍遍想象大学美好的样子。那时我还不知道，那才是我最好的时光。未必快乐，但有憧憬。,24658,逝年,fllllxxxxww,2016-03-22 18:49:10.038,87520577
3267,物是人非事事休，欲语泪先流,22279,逝年,予你清欢,2016-01-21 14:56:58.195,52323388
3268,我有故事，你有酒嘛,19520,逝年,D-duo_,2016-01-21 09:06:08.728,77427048
3269,忽然发现自己找不回原来的自己了。曾经的梦呢，曾经和一群人说着笑着，自己以后要怎样怎样的种种。看着现在的自己想抽自己一巴掌。,14427,逝年,轻院拖拉机手,2016-01-20 14:36:00.939,94737154
3270,韶华易逝如白驹过隙，转眼之间就已不见。风声还在，我还在。昨天，瞅了半天蚂蚁才发现大蚂蚁不吃米饭，就像我现在才明白小时候的幻想全是扯淡。,13690,逝年,阳光上进小王子,2015-10-06 20:50:30.797,78603543
3271,二零一六年八月九日，七夕，凌晨一点，睡我对床的兄弟，死于急性淋巴细胞白血病，十七岁。我在滂沱大雨里，蹲在路边哭。愿天国有这样的音乐，没有这样的大雨。,12169,逝年,射穿,2016-08-09 17:38:30.632,79145089
3272,时间似流水  催促我们长大  年轻的心长了白发,10681,逝年,Poison629,2016-01-24 15:27:01.701,97832247
3273,每一个点进来的人，不论学生还是已经毕业的人，都默默为你们或者自己加油，相信，这会是我们所有人的共鸣。高考的学子们:祝你们六月挥洒汗水永不言弃，他日蟾宫折桂金榜题名。希望你们收笔的一刹那有剑客收剑入鞘的感觉,11640,我的梦 (Live),拾荒-老者,2018-06-05 17:09:15.271,381945083
3274,"为了你我愿意热爱整个世界[爱心]
郑爽李木子[爱心]",9295,我的梦 (Live),小韩韩ye,2018-06-12 00:41:00.729,1318314984
3275,华为，一个被手机📱耽误的音乐公司,7620,我的梦 (Live),用户128347481,2018-06-10 09:20:41.710,1326700534
3276,郑爽为了你我愿意热爱整个世界,2762,我的梦 (Live),niceyao_,2018-06-12 01:11:07.619,443705293
3277, 为了你，我愿意热爱整个世界,2372,我的梦 (Live),阿葵葵Sulli葵,2018-06-12 03:57:50.661,539420855
3278,明天高考 愿一切顺利 也祝大家考出一个无悔的成绩,1816,我的梦 (Live),Dicoai,2018-06-06 06:32:23.893,1326618856
3279,#郑爽李木子# 世界上怎么有你这么好的女孩，你就像一束光照亮我的世界，为了你我愿意热爱整个世界🌙✨⭐,1727,我的梦 (Live),拉啦酱,2018-06-12 00:01:24.104,506770006
3280,"木是楠木生花 子是执手不离
夏天的风 冬季的雪
我在时光的彼岸等一场盛约
你好 我爱着的你 你好李木子
你好“蒸小爽”
#郑爽为了你我愿意热爱整个世界# ​",1653,我的梦 (Live),疯疯癫癫的神经大条,2018-06-12 01:16:45.383,531844576
3281,"为了你我愿意背离整个世界
为了你我也愿意热爱整个世界。
（有谁跟我一样？看了电视剧来网易听，然后将歌曲添加为我喜欢[爱心]）",1505,我的梦 (Live),____Nian念,2018-06-19 11:55:56.497,475038147
3282,"郑爽罗晋为了你我愿意热爱整个世界
期待期待期待期待中",896,我的梦 (Live),小仙女end,2018-06-12 07:40:13.874,486597126
3283,怎么会有李宁枫这样好的老公！！！！,792,我的梦 (Live),晴空是我,2018-06-26 19:04:10.599,79154042
3284,预祝郑爽大壳和罗晋的为了收视长虹，张靓颖的我的梦大火[大笑]，好喜欢郑爽,595,我的梦 (Live),雨巷里的撑伞人,2018-06-16 08:29:21.224,471660718
3285,手机只是华为的副业,414,我的梦 (Live),rm906488990,2018-12-22 01:06:13.515,428195702
3286,"连周柏豪都有人喜欢,简直笑死",368,我的梦 (Live),一杯热开水1703,2019-01-07 20:02:41.367,448530995
3287,"今年高考，考了541，过一本线40分仍然报不了好大学好专业……从小就想当老师，但分低考不上好一点的师范大学。然后纠结了几天后决定复读，为了实现自己的愿望，无论如何也要坚定去复读，明年我一定要报一个自己喜欢的大学！
2019，加油，愿一切随心，祝金榜题名！[拜]",364,我的梦 (Live),走在凉城小街上,2018-08-18 21:30:53.784,1329955296
3288,一位老飞行员曾在一篇文章中说:在战斗机飞行员毕业答辩上，最后一个问题是歼5战斗机上供载弹多少发？我认为这个问题太简单，便回答：256发。没想到考核的教员突然表情很严峻的告诉我：是257发，如果最后机炮子弹告罄，而敌人目标对祖国和人民仍有威胁，你和你的座机就是最后一发机炮子弹！,30737,飞-致我们的星辰大海,吾本多情,2016-12-28 14:18:02.230,352574333
3289,不管今天有多少人调侃黄继光，多少人污蔑邱少云，。历史会记得长津湖的大雪，会记得上甘岭的炮火，记得那段燃烧的岁月。历史会证明，谁是为国争国格的勇士，谁是奴颜媚骨的懦夫！,17799,飞-致我们的星辰大海,端稳盒饭,2016-12-24 15:42:16.069,77741215
3290,嘿嘿嘿，半夜没事干做了个滚动歌词提交通过了~不用谢,13332,飞-致我们的星辰大海,BROBIRD,2016-12-22 11:15:56.504,80058996
3291,追梦赤子心是一无所有也要一往无前的坚信；骄傲的少年是背负着嘲笑和不屑也要前行的坚定；致我们的星辰大海是立足现在放眼未来继往开来的坚持。不一样的阶段，不一样的歌曲，都很好，我都很喜欢！,10865,飞-致我们的星辰大海,好啦好啦各位爱卿朕都喜欢,2016-12-24 10:21:17.403,310523280
3292,90年开始记事那年看着这个国家每天都在变化，从最初的泥地到现在四通八达的高速。从坐两个多小时才能到临近城市到现在十几分钟。从跑了很远只为买一瓶酱油但现在下楼就有。父母辈从一年吃几次肉到现在餐餐有肉。这个国家只用了几十年。不管他有什么不足，请给予他时间，不要放弃他更不要摸黑他。,10469,飞-致我们的星辰大海,吧咋非,2016-12-30 09:55:56.541,373202800
3293,你可以没有政治信仰，因为这世界可能确实不如你所想，可你一定要有民族信仰，因为这是你活在世上的基石。如有一天，有人侵略，他只能从我的尸体上踏过才能面对我背后的亲人，这是我作为男人，作为种花家人，作为人对这世界的承诺！,9928,飞-致我们的星辰大海,不迷恋,2016-12-30 07:00:13.642,107983522
3294,刘华清老将军，您看到了吗，我们有了自己的航母编队了，您看到了吗[流泪][流泪],8368,飞-致我们的星辰大海,Wonderful_陈沛琳,2016-12-30 19:34:26.431,284582353
3295,“背后即是祖国，我们无路可退”[爱心][爱心][爱心][爱心][爱心],6289,飞-致我们的星辰大海,Monodroplets,2016-12-31 19:46:05.386,77224960
3296,麻蛇更，麻蛇更，麻蛇不更，麻蛇羹☜ヾ(@^▽^@)ノ,6030,飞-致我们的星辰大海,猪厂厂长,2016-12-23 23:44:46.226,356756721
3297,飞吧，我们的征途是星辰大海。先驱们，你们看到没，这盛世，如你们所愿。[流泪][流泪][流泪]。。。你们用鲜血换来的和平，换来的美好生活，我们现在作为种花家意志的继承者，我们也会用我们的生命，像你们当初一样，守卫着我们自己的华夏，百年屈辱，已经一去不复返了。[流泪][流泪],4955,飞-致我们的星辰大海,玖佰九百,2016-12-24 07:48:32.596,124253610
3298,伴着歼20的大仰角直上云霄的镜头，我们饱含泪水，心中憋着半个世纪的苦闷终于畅畅快快地释放出来，从被讽刺战五渣的歼6，歼7，到舍命维护尊严的歼8，乃至现在歼20光荣绽放，我们终于有资格去开拓我们星辰大海了。飞吧，打破一切阻挡，冲上云霄，愿我有生之年，得见你君临天下！,4432,飞-致我们的星辰大海,苍蘭之涛,2016-12-31 00:06:40.974,1059798
3299,从十几年前羡慕纽约的繁华，到现在坐在国内的高铁上笑看纽约地铁运营第一天就掉链子。当一个中国人真好,4370,飞-致我们的星辰大海,35000ft的梦想,2017-01-06 00:29:40.558,13056954
3300,就算有公蜘们奋力的去抹黑 就算有某些大国在明里暗里的阻挠 然而历史会证明 哪些人是苍蝇 哪些人是英雄 八年的战争 十年的灾难 没有打垮英勇的中国人民 在不远的未来 面对西方世界的挑衅 中国更不会低头 中流击水擎天柱 浴火重生立东方 伟大的中华人民共和国 终将崛起,3860,飞-致我们的星辰大海,Object-490A,2016-12-29 22:03:11.853,343587799
3301,歌词写的很好呀…都在想那兔嘛？其实歌很好听,2530,飞-致我们的星辰大海,白马into,2016-12-23 10:05:02.477,272864793
3302, “我不是复仇主义者。我无意于把日本帝国主义者欠下我们的血债写在日本人民账上。但是，我相信，忘记过去的苦难可能招致未来的灾祸。” ——梅汝璈,1231,飞-致我们的星辰大海,在下赵刚,2017-12-13 13:05:59.818,289613133
3303,这一生还没有走到中断就已经志丧了 我必须努力开心起来 希望你也是,34316,Ascended Vibrations,d亅e,2017-03-04 08:58:06.626,361936494
3304,有个东西叫做最近播放，[哀伤]抱歉,30025,Ascended Vibrations,蓝白鬼,2017-07-30 16:55:31.879,321719315
3305,我在听了1300遍之后制作并上传了钢琴谱。,14607,Ascended Vibrations,雨若名乃,2017-09-16 08:42:49.795,65566491
3306,萍水相逢与志同道合这种事已经不复存在了 大家消失又出现这样乐此不疲 包括我也是 隔着这样一条网络长河 随着时间的推移 渐渐消磨了耐心 不喜欢等 焦虑 迫切消失不让任何人再窥视到自己的一切 逃避 不断逃避,13382,Ascended Vibrations,d亅e,2017-03-04 09:02:27.088,361936494
3307,从来没把一个陌生人看的这么重要过,12385,Ascended Vibrations,帐号已注销,2017-04-02 23:18:32.823,285946726
3308,很抱歉 想对世界上所有的人说对不起 我开始洞悉自己的恶 结果就是越来越讨厌自己 我希望你能亲手葬了我,9286,Ascended Vibrations,帐号已注销,2017-03-04 20:35:22.304,339903869
3309,今晚的月亮很漂亮,8536,Ascended Vibrations,帐号已注销,2017-05-12 01:27:02.405,431286211
3310,卦不敢算尽，恐天道无常；情不敢至深，恐大梦一场。,6447,Ascended Vibrations,Intouchablesyou,2017-07-25 16:13:11.193,446678710
3311,别太丧了，人生精彩着呢。,5569,Ascended Vibrations,帐号已注销,2017-07-25 20:16:23.929,255906651
3312,你很迷人，但是我要回家。,4183,Ascended Vibrations,一簇花迎烈阳,2017-07-24 16:40:59.357,449686783
3313,从来就没有什么轻松的生活 你觉得轻松很有可能是因为你在重复着单调的日子或者停滞不前,3903,Ascended Vibrations,溥邱,2017-06-02 18:04:28.618,100123651
3314,我们都很向往自由，只可惜我们都困在了自己的牢笼里,3321,Ascended Vibrations,SauRyMS_Randy,2017-07-03 13:47:16.513,312150528
3315,我爱死你的温柔了,3165,Ascended Vibrations,逃婚,2017-03-30 19:11:16.831,302621493
3316,我都已经不记得，开心是什么样子了,3038,Ascended Vibrations,吃芒果的小菇凉,2017-12-14 22:40:10.069,268617024
3317,"2011年1月24日，演员马蒂奥·阿里亚斯在犹他州帕克城的前景广场参加2016年圣丹斯电影节的“我爱的第一个女孩”首映式。“我爱的第一个女孩”首映- 2016圣丹斯电影节。
他好像还是msftsrep的创始人  我在网上查到的    如果你是科普 那么感谢 如果你是复制 ，不是每一首忧桑的曲子都要有伤心的故事。",2816,Ascended Vibrations,妖刀与酒,2018-12-06 15:07:23.361,263660043
3318,"初三党,就要毕业了,有点后悔这三年没有抓紧时间,没有和班上同学真正相处过,我们班全年段最差,我觉得独一无二,没有规定俗称,班主任也很民主,我们活的很开心,同学个性也很鲜明,这首歌的歌手是我们这里的一中学生,再过不到半年我也许也会踏上这所学校啊,真想重新回到初一再活一遍。",118635,记念,平克雾气,2015-11-09 22:27:53.804,83418022
3319,高中那段岁月，一生难忘。虽然没有轰轰烈烈的校园爱情，没有叼炸天的成绩，没有多少傲人的成果。但是我在高中收获了可以铭记一生的朋友，但是我参加了我喜欢的社团，但是我做了我喜欢的事，但是我考进了我想要的大学。但是，我来自福州一中。,78571,记念,Molunerfinn,2015-11-14 23:06:09.944,47216376
3320,作为全校知名的学渣在最后一天上课时没有睡觉没有逃课出去和同学做操（3年没有做过一次）认真的看着老师看着同学，自己坐在最后一排窗户边吹着夏天的风听歌。最后一节课直接走上讲台拿过老师讲课用的麦带着同学唱那些年，老师没有阻拦。放学同学走后我自己上交了班门钥匙然后锁门，再见青春。,73256,记念,YoungKang-Chia,2016-03-05 21:51:56.998,121895016
3321,这个班级很傲娇 什么课都不发言,60092,记念,黒人小雨,2016-03-18 02:43:02.250,77587070
3322,"这首歌不是唱给高三狗而是唱给我们这批实现""大学梦""的大一的，高中三年苦不堪言奋力拼搏爬进大学，现在时间一天一天的过去，才幡然醒悟最美的青春随着高考结束铃声一同在初夏校园回荡然后消失的无影无踪，如果再有一次上高中我不会选择再来一次，有些事有些人，用来纪念和回忆，但不会是重来。",43733,记念,复王,2016-04-19 19:51:13.816,96598216
3323,"高三最后一节历史课  老师在黑板上写了history  然后在中间加了个顿号 hi,story  对我们笑着说 遇见你们是一个很美好的故事",42857,记念,dieReise,2017-12-12 21:25:38.391,442624497
3324,声音里全是回忆。教室里扫除扬起的灰尘在阳光下闪烁着，物理课讨论时转过身去和后桌聊理想和爱情，上课被提问时同桌尴尬的摇头表示她也不知道问题是什么……好想那帮家伙啊。,37885,记念,王兜儿,2015-11-12 19:56:18.886,88238798
3325,你们纪念的只是过去，如果拉上你的各种同学到你面前，你们还是无话可说,31719,记念,中小雨雨,2016-03-29 12:56:20.939,10043294
3326,"用初中三年去盼望高中三年
用高中三年去憧憬大学四年
而用大学四年去怀念中学六年
最终 用我们的一生去祭奠我们的青春",29576,记念,Y-Kat芒果,2018-02-18 08:39:22.496,128455022
3327,没有在高三奋斗过的人 你们不会懂那种感情。 今年的班级聚会不要再少人了好吗[哀伤],23398,记念,cccmmmsss,2015-12-16 19:28:12.256,67747314
3328,高二时候，他转到我们班，成了我的同桌，也成了我的初恋，然后我们考了同一所大学，选了同一个专业，又分到一个班，大学毕业后留在同一个城市工作，然后结婚，一切看起来顺利又完美…去年我们结婚两周年，他出轨了，我流产了…今年我们结婚三周年，他后悔想回来了，我出轨了…一切都回不去了,19125,记念,ch-ouchou,2017-12-21 15:42:20.185,71189522
3329,"愿你们今年六月某日下午  合上笔盖的那一刻有着战士收刀入销的骄傲。

——致2018中考生",18926,记念,姒姒喜欢奥特曼之母,2018-05-17 22:06:07.804,1313575692
3330,其实大多数人的中学时代并不是像那些青春电影一样轰轰烈烈，而是像这首歌写的一样平平淡淡，虽然平凡，倒也值得铭记。第一次在好歌曲上听到的时候还在忙着高考，虽然辛苦，但是当所有人都在为同一个目标奋斗时，还是会觉得充满了力量。现在在大学真的很怀念那条午睡后去洗脸时走过的洒满阳光的走廊。,15571,记念,芒果味的雪梨,2016-03-31 21:42:20.864,72829774
3331,听现场版时鸡皮疙瘩真的是撒一地，歌词真实的已经让我有了满满的画面感！,13978,记念,Leslie的迷妹呀,2015-10-24 22:02:41.155,79084828
3332,"昨天晚上躺在床上哭了，这是我上高中以来第一次有这种焦虑感，自己真的不争气，没能做到自己希望的那样。边哭边骂自己“你混蛋，你他妈努力一下会死呀”。
真的到时候要和过去的自己做个了断了。",13730,记念,多情应笑我丨,2018-03-07 18:10:24.971,261587060
3333,"我感觉回到我初中听许嵩的感觉
",2138,忆少年,糯米叶子圕,2018-10-13 15:17:00.471,267861782
3334,《贞观闲人》里一穷二白的李素与公主相识后叹道 : 也只能坚持了，不管结果如何，将来老了，坐在摇椅上追忆此生，不会因为年轻时没有为心爱的女人坚持过努力过而后悔，终究还可以带着笑容告诉自己，曾经年少时我曾爱过一个女人，我尽了最大的努力，只为拉近与她的距离，后来或许失败了，但毕竟努力过了,1231,忆少年,一朝思暮见,2018-09-13 21:50:39.867,65934503
3335,到了一定年龄， 必须扔掉四样东西： 没意义的酒局， 不爱你的人， 看不起你的亲戚，虚情假义的朋友。但是必须拥有四样东西： 扬在脸上的自信， 长在心里的善良， 融进血液的骨气， 刻在生命里的坚强,1200,忆少年,愿心仪女生常驻身边丶丿,2018-11-24 11:39:53.009,1672658236
3336,小时候和他家住的很近，一起上学，放假一起在家看小兵张嘎，在家被骂就跑去他家哭，他就会说:“你来我家给我当妹妹吧，以后都不会有人欺负你了。”同一个幼儿园，同一个小学，同一个初中，后来他家就搬走了，走的前一天来跟我说:“大哥要走了，你就没人罩着了，以后别再那么爱哭了”,979,忆少年,豆儿大神,2018-10-26 23:26:18.647,1653468646
3337,一回头， 少年你依旧。,754,忆少年,我还未曾见过满天星河,2018-10-15 00:17:18.956,1373216431
3338,王大毛很可爱，有木有！但有人说她有点痞……很想知道她痞的时候啥样,678,忆少年,蓦然识,2019-06-09 01:29:51.758,472434503
3339,“窈窕淑女倾城笑，公子翩翩好俊俏”[亲亲],609,忆少年,顾城_一代人,2018-11-03 15:03:18.545,379757569
3340,".“写你名字可真难，倒不是笔画繁琐，只是写你名字时得蘸上四分春风，三分月色，两分微醺，还有一分你的眉眼才好。”
——李长风",306,忆少年,少女谋杀罪,2019-02-07 11:33:04.823,454242289
3341,突然忆起，某一次在车上经过一个小店，妈妈跟我说：“你刚上学的时候呀，这个小店老板的儿子跟你说过：‘你要是在学校被别人欺负了呀，你就告诉我！我保护你！’”而现在，不知为何，如此陌生，就如陌生人一般陌生。但每每忆起，暖心🍩,240,忆少年,已注销szzzzu,2018-12-31 16:19:15.264,1688258371
3342,"当你收到请帖 ， 尝过最苦的糖  ～
喝过最烈的酒  ，看过他娶了谁～
眸然回首之时  ，希望你会发现～
其实有一个人 ， 他一直在等你！",221,忆少年,白面书生吖,2019-01-08 13:38:02.509,1413533550
3343,"今天语文老师给了四个字，分别是溪，桥，楼，景让我们扩写，于是我写下了，楼上有你，你在看景，你只知景中有桥，桥下有溪，殊不知溪中映你，你就是景！
可我想说与我而言，溪中映你，桥上是你，我在楼上，原是看景，却只看了你！",157,忆少年,--Buckwheat--,2019-03-08 19:52:18.473,1484176519
3344,容易得到不会被珍惜，没准她还没有你温婉动人,149,忆少年,YUKI_IS,2019-01-07 21:07:55.452,100892093
3345,现在的网易评论都是在比吹牛吗？[皱眉],114,忆少年,时光柔软1988,2018-12-27 08:36:05.030,1453969030
3346,想到了我的角儿，一袭长衫，这个人是此生挚爱,91,忆少年,是爱辫儿哥哥的卅卅呀,2019-01-29 07:46:19.820,484458793
3347,今天我已经高考完了，很尽力，很开心。[憨笑][憨笑],77,忆少年,GoodSummer2001,2019-06-08 19:59:14.626,450185780
3348,北野武剛到東京小有成就時，母親便每月要求他準時給她寄錢。稍晚幾天便會打電話來破口大罵。直到母親逝世。大哥交給他一封信和一本存折，說是母親留給他的遺物。信中寫道，「吾兒，你自幼生性放浪不馴，娘怕你有天会一無所有餓死街頭。你的錢都在這個存折裡，共有一千萬日元。,32230,Mother,Patetico,2014-09-21 17:52:36.983,31358868
3349,音乐本没有感情 没有悲或喜 只是我们把自己的经历 感情灌注进去 我们听的是自己的心,15216,Mother,刹那丶丶,2015-02-20 13:25:38.316,48740175
3350,今天爸爸在家自己染头，人到中年了有白头发很正常啊，我就问他“爸，你都快50了还染头发干嘛啊，还想勾搭女人去啊” 我爸说“每次我回老家前都把头发染黑，那样你奶奶看见就会以为我年轻，她也不老了”,14197,Mother,Chok劲,2016-09-23 13:53:59.027,254418172
3351,女子本弱 为母则强,9637,Mother,柒鴏,2016-05-09 10:26:20.645,111028724
3352,自幼母亲去世，在奶奶的背上长大，每次听到这首曲子，眼里的泪与老人家慈祥的脸庞同时出现在眼前,7965,Mother,空名悟道,2015-02-06 11:21:49.522,37847510
3353,每次听这首都会自己一个蜷缩到房间角落，有种莫名的失落，感觉世界似乎只剩我一个人。,4923,Mother,兵辺,2014-10-25 12:00:07.130,30312690
3354,音乐有灵魂   灌注了创作者的感情   才能与我们的心灵共鸣,4416,Mother,帐号已注销,2015-03-03 13:05:41.040,38081448
3355,"不知道为什么
第一次看这个封面好想哭
后来每次看都想哭

是因为蓝天太湛蓝了
云朵太白了
脸上的阳光太灿烂了吗

跟记忆的以前的
那些日子的天气很像啊
以前的回不去了的了
所以才那么贪恋又难过

记忆中的小时候
都是阳光灿烂的
都是清风白云蓝天绿草的
所以现在才如此喜欢夏天啊",4127,Mother,MayTwenty-,2016-04-22 01:16:20.262,98169108
3356,"《请回答1988》中有段旁白：“偶尔觉得妈妈很丢人，为什么连最起码的脸面和自尊心都没有呢？ 那是因为，比起她自己，她还有更想守护的珍贵东西……那就是你。”
哪有人会被命运额外眷顾，如果你过得格外顺畅，那不过是有人在替你负重前行。
来自读者",3599,Mother,沁风Finley,2017-12-07 18:20:52.322,349823180
3357,原来这首曲子叫mother，妈妈，我想你了[流感],2945,Mother,不习惯学好,2015-02-02 13:25:24.344,6561938
3358,现在一个人在日本，晚上23:37，听哭了，我想家了。。,2728,Mother,李波波李波波,2016-02-01 22:38:34.532,103481841
3359,今天是出意外的第230天，手机放这首歌的时候觉得很好听重放了一遍，这才看了歌名，一瞬间泪流满面抽搐了起来（230天来第一次完全没绷住），妈，对不起，孩儿不孝让你担心了这么久。无论如何，这次我一定会努力重新站起来。再也不会让你担心了。,1835,Mother,图灵___,2016-05-05 01:05:49.635,2471555
3360,父母在，不远游，游必有方。,1766,Mother,变温的可燃冰,2015-11-18 23:54:16.832,86631016
3361,不擅长放下的人，大都擅长掩埋，只可惜，来年春天 总会发芽,1648,Mother,崔琬琳-memory,2015-12-21 09:49:56.331,37854149
3362,今天是母亲节，因为我爸妈离婚了嘛，没有跟妈妈在一起，高三周六依然上课，周五计划了一天想等周六下课后捧一束花还有礼物给妈妈，但是周六晚上却接到我我外婆过世的消息，到外婆生前住的那里我妈眼睛都是红的哭了一晚上我一直抱着她，那句母亲节快乐我没说出来只是安静的抱着她。,933,Mother,Nickima,2018-05-13 20:16:05.347,610785165
3363,“祝愿所有看到这条评论的人 将来结婚都是因为爱情 而不是因为合适。”,161933,美好事物,i音乐Ai旅行,2016-10-07 18:11:51.731,331805053
3364,五岁那年抓住了一只蝉，便以为抓住了整个夏天,99417,美好事物,_艾米莉亚,2016-06-21 12:47:22.270,64382384
3365,你是年少的欢喜，喜欢的少年是你,65960,美好事物,会唱歌的都是猪,2016-06-21 13:00:07.794,86736441
3366,别忧愁聚散,30636,美好事物,应如是v,2016-06-21 12:25:39.535,70836431
3367,“最近很喜欢卢思浩的一句话：爱的时候不辜负人，玩的时候不辜负风景；睡觉时不辜负床，一个人时不辜负自己。” ​,23613,美好事物,阿凯akhk,2017-11-12 23:53:14.479,293505314
3368,在夏至这一天听到了一首来自四季的歌，王心怡，吴佩岭，我喜欢你们和你们带来的一切美好事物。总有一天我会穿过北方寒冬的漫漫长夜到南方明媚嫩绿的春日里听你们唱歌。常怀希望。,23086,美好事物,青峰拂面Soda,2016-06-21 13:17:41.607,104209716
3369,第二句 知寒 咬字听一百遍不会腻,17267,美好事物,帐号已注销,2016-06-30 11:00:12.129,80543439
